value_id;option_id;store_id;value
2374514;7006;1;Purpur Grau
2374515;7006;2;Purple Grey
2374223;7007;0;Espresso
2374224;7007;1;Espresso
2374225;7007;2;Espresso
2374057;7008;0;Brazilian Brown
2374058;7008;1;Brazilian Braun
2374059;7008;2;Brazilian Brown
2203221;7009;0;Michael Kleinhenn / Ralf Keferstein
2203222;7010;0;EsserKnop Industriedesigner
2203223;7011;0;Ralf Keferstein
2203554;7012;0;LED 53W
2346017;7013;0;Knapstein Germany
2204097;7014;0;Isa Dawn Whyte Jensen
2204431;7015;0;G9 1x2W LED
2205085;7016;0;Trond Svendgård & Ove Rogne
2372971;7017;0;Rituals 3 - small
2372970;7018;0;Rituals 2 - medium
2372969;7019;0;Rituals 1 - large
2376190;7020;0;E27 70W
2375869;7021;0;E27 70W
2375492;7022;0;E27 70W
2207515;7023;0;turquoise -/- t�rkis
2207516;7023;1;t�rkis
2207517;7023;2;turquoise
2208238;7024;0;LED 2x5,5W
2208239;7024;1;LED 2x5,5W
2208240;7024;2;LED 2x5,5W
2380179;7025;0;blue/yellow -/- Blau / Gelb
2380180;7025;1;Blau / Gelb
2208895;7026;0;turquoise / yellow -/- T�rkis / Gelb
2208896;7026;1;T�rkis / Gelb
2208897;7027;0;red / yellow -/- Rot / Gelb
2208898;7027;1;Rot / Gelb
2346041;7028;0;lumini
2222428;7029;0;Brazil -/- Brasilien
2222429;7029;1;Brasilien
2222430;7029;2;Brazil
2209873;7030;0;Fernando Prado
2212566;7031;0;LED 3x12W
2212567;7031;1;LED 3x12W
2212568;7031;2;LED 3x12W
2213221;7032;0;LED 28,8W
2213222;7032;1;LED 28,8W
2213223;7032;2;LED 28,8W
2369621;7033;0;28,8W
2374290;7034;0;Graphit
2374291;7034;1;Graphit
2374292;7034;2;Graphite
2215492;7035;0;xxsmall
2215511;7036;0;LED 1x19,2W
2215512;7036;1;LED 1x19,2W
2215513;7036;2;LED 1x19,2W
2216166;7037;0;Luminaire
2216167;7038;0;Lamp
2216168;7039;0;Yes
2216169;7040;0;No
2216170;7041;0;A++
2216171;7042;0;A+
2216172;7043;0;A
2216173;7044;0;B
2216174;7045;0;C
2216175;7046;0;D
2216176;7047;0;E
2216177;7048;0;400
2216178;7049;0;2G10
2216179;7050;0;2G11
2216180;7051;0;2G13
2216181;7052;0;2G7
2216182;7053;0;2GX11
2216183;7054;0;2GX13
2216184;7055;0;6M
2216185;7056;0;B15D
2216186;7057;0;B22D
2216187;7058;0;BA15D
2216188;7059;0;BA20S
2216189;7060;0;BY22D
2216190;7061;0;E14
2216191;7062;0;E27
2216192;7063;0;E40
2216193;7064;0;FA4
2216194;7065;0;FA6
2216195;7066;0;FC2
2216196;7067;0;G10Q
2216197;7068;0;G12
2216198;7069;0;G13
2216199;7070;0;G22
2216200;7071;0;G23
2216201;7072;0;G24D
2216202;7073;0;G24D1
2216203;7074;0;G24D-1
2216204;7075;0;G24D-2
2216205;7076;0;G24D-3
2216206;7077;0;G24Q
2216207;7078;0;G24Q-1
2216208;7079;0;G24Q-2
2216209;7080;0;G24Q-3
2216210;7081;0;G24Q-4
2216211;7082;0;G4
2216212;7083;0;G5
2216213;7084;0;G5.3
2216214;7085;0;G53
2216215;7086;0;G8.5
2216216;7087;0;G9
2216217;7088;0;G10
2216218;7089;0;G18
2216219;7090;0;GR10Q
2216220;7091;0;GU4
2216221;7092;0;GU5.3
2216222;7093;0;GU6.5
2216223;7094;0;GU10
2216224;7095;0;GX24D
2216225;7096;0;GX24D-1
2216226;7097;0;GX24D-2
2216227;7098;0;GX24D-3
2216228;7099;0;GX24Q
2216229;7100;0;GX24Q-1
2216230;7101;0;GX24Q-2
2216231;7102;0;GX24Q-3
2216232;7103;0;GX24Q-4
2216233;7104;0;GX24Q-5
2216234;7105;0;GX24Q-6
2216235;7106;0;GX53
2216236;7107;0;GX5.3
2216237;7108;0;GX8.5
2216238;7109;0;GX10
2216239;7110;0;GX12-1
2216240;7111;0;GY4
2216241;7112;0;GY6.35
2216242;7113;0;GZ4
2216243;7114;0;GZ10
2216244;7115;0;K12S
2216245;7116;0;L
2216246;7117;0;PG12-1
2216247;7118;0;PGJ5
2216248;7119;0;PGX12.2
2216249;7120;0;PGX12,2
2216250;7121;0;PGZ12
2216251;7122;0;PK22S
2216252;7123;0;R7S
2216253;7124;0;RX7S
2216254;7125;0;S14D
2216255;7126;0;S14S
2216256;7127;0;S19
2216257;7128;0;T2
2216258;7129;0;T5
2216259;7130;0;T8
2216260;7131;0;W4.3
2216261;7132;0;WT
2216262;7133;0;COB
2216263;7134;0;400
2216264;7135;0;2G10
2216265;7136;0;2G11
2216266;7137;0;2G13
2216267;7138;0;2G7
2216268;7139;0;2GX11
2216269;7140;0;2GX13
2216270;7141;0;6M
2216271;7142;0;B15D
2216272;7143;0;B22D
2216273;7144;0;BA15D
2216274;7145;0;BA20S
2216275;7146;0;BY22D
2216276;7147;0;E14
2216277;7148;0;E27
2216278;7149;0;E40
2216279;7150;0;FA4
2216280;7151;0;FA6
2216281;7152;0;FC2
2216282;7153;0;G10Q
2216283;7154;0;G12
2216284;7155;0;G13
2216285;7156;0;G22
2216286;7157;0;G23
2216287;7158;0;G24D
2216288;7159;0;G24D1
2216289;7160;0;G24D-1
2216290;7161;0;G24D-2
2216291;7162;0;G24D-3
2216292;7163;0;G24Q
2216293;7164;0;G24Q-1
2216294;7165;0;G24Q-2
2216295;7166;0;G24Q-3
2216296;7167;0;G24Q-4
2216297;7168;0;G4
2216298;7169;0;G5
2216299;7170;0;G5.3
2216300;7171;0;G53
2216301;7172;0;G8.5
2216302;7173;0;G9
2216303;7174;0;G10
2216304;7175;0;G18
2216305;7176;0;GR10Q
2216306;7177;0;GU4
2216307;7178;0;GU5.3
2216308;7179;0;GU6.5
2216309;7180;0;GU10
2216310;7181;0;GX24D
2216311;7182;0;GX24D-1
2216312;7183;0;GX24D-2
2216313;7184;0;GX24D-3
2216314;7185;0;GX24Q
2216315;7186;0;GX24Q-1
2216316;7187;0;GX24Q-2
2216317;7188;0;GX24Q-3
2216318;7189;0;GX24Q-4
2216319;7190;0;GX24Q-5
2216320;7191;0;GX24Q-6
2216321;7192;0;GX53
2216322;7193;0;GX5.3
2216323;7194;0;GX8.5
2216324;7195;0;GX10
2216325;7196;0;GX12-1
2216326;7197;0;GY4
2216327;7198;0;GY6.35
2216328;7199;0;GZ4
2216329;7200;0;GZ10
2216330;7201;0;K12S
2216331;7202;0;L
2216332;7203;0;PG12-1
2216333;7204;0;PGJ5
2216334;7205;0;PGX12.2
2216335;7206;0;PGX12,2
2216336;7207;0;PGZ12
2216337;7208;0;PK22S
2216338;7209;0;R7S
2216339;7210;0;RX7S
2216340;7211;0;S14D
2216341;7212;0;S14S
2216342;7213;0;S19
2216343;7214;0;T2
2216344;7215;0;T5
2216345;7216;0;T8
2216346;7217;0;W4.3
2216347;7218;0;WT
2216348;7219;0;COB
2216349;7220;0;A++
2216350;7221;0;A+
2216351;7222;0;A
2216352;7223;0;B
2216353;7224;0;C
2216354;7225;0;D
2216355;7226;0;E
2216356;7227;0;A++
2216357;7228;0;A+
2216358;7229;0;A
2216359;7230;0;B
2216360;7231;0;C
2216361;7232;0;D
2216362;7233;0;E
2216363;7234;0;A++
2216364;7235;0;A+
2216365;7236;0;A
2216366;7237;0;B
2216367;7238;0;C
2216368;7239;0;D
2216369;7240;0;E
2381289;7241;0;3,50 m
2292913;7242;0;crystal -/- Kristall
2292914;7242;1;Kristall
2292915;7242;2;crystal
2281243;7243;0;2968-3136K
2346037;7244;0;Luctra
2372527;7245;0;4 Dimmstufen
2346499;7246;0;Taster/ 8 Lichtcharakteristiken
2372815;7247;0;left -/- links
2372816;7247;1;links
2372817;7247;2;left
2372960;7248;0;right -/- rechts
2372961;7248;1;rechts
2372962;7248;2;right
2281239;7249;0;2700K - 6500K
2338571;7250;0;Aluminum -/- Aluminium
2338572;7250;1;Aluminium
2338573;7250;2;Aluminum
2218020;7251;0;white-black+black -/- wei�-schwarz+schwarz
2218021;7251;1;wei�-schwarz+schwarz
2218022;7251;2;white-black+black
2218023;7252;0;white-black+white -/- wei�-schwarz+wei�
2218024;7252;1;white-black+white
2218025;7252;2; wei�-schwarz+wei�
2218026;7253;0;white-white+black -/- wei�-wei�+schwarz
2218027;7253;1;wei�-wei�+schwarz
2218028;7253;2;white-white+black
2218029;7254;0;white-white+white -/- wei�-wei�+wei�
2218030;7254;1;wei�-wei�+wei�
2218031;7254;2;white-white+white
2281234;7255;0;1800-2700K
2380222;7256;0;bronze/white - Bronze/Wei�
2380223;7256;1; Bronze/Wei�
2380224;7256;2;bronze/white
2368595;7257;0;Achim Bredin
2219514;7258;0;Dirk Wortmeyer
2368787;7259;0;Bruck
2374008;7260;0;black+white -/- schwarz+schwarz
2374009;7260;1; schwarz+wei�
2374010;7260;2;black+white
2374005;7261;0;black+black -/- schwarz+schwarz
2374006;7261;1; schwarz+schwarz
2374007;7261;2;black+black
2219852;7262;0;white+black -/- wei�+schwarz
2219853;7262;1;wei�+schwarz
2219854;7262;2;white+black
2219855;7263;0;white+white -/- wei�+wei�
2219856;7263;1;wei�+wei�
2219857;7263;2;white+white
2220566;7264;0;LED 2x6,2W
2220567;7264;1;LED 2x6,2W
2220568;7264;2;LED 2x6,2W
2221220;7265;0;LED 1x6,2W
2221221;7265;1;LED 1x6,2W
2221222;7265;2;LED 1x6,2W
2221223;7266;0;LED 3x6,2W
2221224;7266;1;LED 3x6,2W
2221225;7266;2;LED 3x6,2W
2368649;7267;0;Alvar Aalto
2345940;7268;0;Artek
2222419;7269;0;Finland -/- Finnland
2222420;7269;1;Finnland
2222421;7269;2;Finland
2372608;7270;0;brass ring black -/- Messingring Schwarz
2372609;7270;1;Messingring Schwarz
2372610;7270;2;brass ring black
2372611;7271;0;brass ring polished -/- Messingring poliert
2372612;7271;1;Messingring poliert
2372613;7271;2;brass ring polished
2223029;7272;0;LED 1x9,3W
2223030;7272;1;LED 1x9,3W
2223031;7272;2;LED 1x9,3W
2223684;7273;0;LED 2x9,3W
2223685;7273;1;LED 2x9,3W
2223686;7273;2;LED 2x9,3W
2372614;7274;0;brass ring white -/- Messingring Wei�
2372615;7274;1;Messingring Wei�
2372616;7274;2;brass ring white
2372632;7275;0;chromed steel rings -/- verchromte Stahlringe
2372633;7275;1;verchromte Stahlringe
2372634;7275;2;chromed steel rings
2372605;7276;0;brass plated steel rings -/- Messing belegte Stahlringe
2372606;7276;1;Messing belegte Stahlringe
2372607;7276;2;brass plated steel rings
2225490;7278;0;LED 1 x 7-10W
2225491;7278;1;LED 1 x 7-10W
2225492;7278;2;LED 1 x 7-10W
2226144;7279;0;LED 1x7-10W
2226145;7279;1;LED 1x7-10W
2226146;7279;2;LED 1x7-10W
2368856;7280;0;Clemens Tropp
2227148;7281;0;LED 2x7-10W
2227149;7281;1;LED 2x7-10W
2227150;7281;2;LED 2x7-10W
2227802;7282;0;LED 1x3,2W
2227803;7282;1;LED 1x3,2W
2227804;7282;2;LED 1x3,2W
2228456;7283;0;LED 1x6,2-9,3W
2228457;7283;1;LED 1x6,2-9,3W
2228458;7283;2;LED 1x6,2-9,3W
2229110;7284;0;LED 2x6,2-9,3W
2229111;7284;1;LED 2x6,2-9,3W
2229112;7284;2;LED 2x6,2-9,3W
2229764;7285;0;disc matt finish -/- Scheibe matt
2229765;7285;1;Scheibe matt
2229766;7285;2;disc matt finish
2229801;7286;0;disc dicro blue -/- Dicro Blau
2229802;7286;1;Dicro Blau
2229803;7286;2;disc dicro blue
2229804;7287;0;disc dicro orange -/- Dicro Orange
2229805;7287;1;Dicro Orange
2229806;7287;2;disc dicro orange
2229807;7288;0;disc matt finish -/- Scheibe matt
2229808;7288;1;Scheibe matt
2229809;7288;2;disc matt finish
2346485;7289;0;33°
2368873;7290;0;Daniel López
2230199;7291;0;orange yellow -/- Orange gelb
2230200;7291;1;Orange gelb
2230201;7291;2;orange yellow
2380152;7292;0;blue magenta -/- Blau Magenta
2380153;7292;1;Blau Magenta
2380154;7292;2;blue magenta
2341879;7293;0;Lycra
2341880;7293;1;Lycra
2341881;7293;2;lycra
2231263;7294;0;LED 30,6W
2369634;7295;0;30,6W
2232093;7296;0;Natural timber veneer: red/yellow -/- Naturholz: rot/gelb
2232094;7296;1; Naturholz: rot/gelb
2232095;7296;2;Natural timber veneer: red/yellow
2232096;7297;0;Natural timber veneer: turquoise/yellow -/- Naturholz: t�rkis/gelb
2232097;7297;1; Naturholz: t�rkis/gelb
2232098;7297;2;Natural timber veneer: turquoise/yellow
2232099;7298;0;Natural timber veneer: blue/yellow -/- Naturholz: blau/gelb
2232100;7298;1; Naturholz: blau/gelb
2232101;7298;2;Natural timber veneer: blue/yellow
2232818;7299;0;LED 55W
2233472;7300;0;LED 91W
2233809;7301;0;LED 55W
2234144;7302;0;LED 77W
2234479;7303;0;LED 116W
2234816;7304;0;LED 77W
2235470;7305;0;LED 4W
2368881;7306;0;Davide Oppizzi
2236453;7307;0;gobo filter Fire -/- Farbfilter Feuer
2236454;7307;1;Farbfilter Feuer
2236455;7307;2;gobo filter Fire
2236456;7308;0;gobo filter Water -/- Farbfilter Wasser
2236457;7308;1;Farbfilter Wasser
2236458;7308;2;gobo filter Water
2236459;7309;0;gobo filter Tree - / - Farbfilter Äste
2236460;7309;1;Farbfilter Äste
2236461;7309;2;gobo filter Tree
2236494;7310;0;LED 45W
2236831;7311;0;LED 59W
2237168;7312;0;grey oak -/- Eiche grau
2237169;7312;1;Eiche grau
2237170;7312;2;grey oak
2237171;7313;0;natural oak -/- Eiche natur
2237172;7313;1;Eiche natur
2237173;7313;2;natural oak
2237892;7314;0;GU10 30W
2375589;7315;0;GU10 1x30W
2238881;7316;0;LED 5W
2239215;7317;0;LED 17W
2239552;7318;0;LED 37W
2380809;7319;0;E14 1x10W
2380810;7319;1;E14 1x10W
2380811;7319;2;E14 1x10W
2240543;7320;0;Markus Johansson
2240544;7320;1;Markus Johansson
2346015;7321;0;Karman
2241084;7322;0;Matteo Ugolini
2241458;7323;0;LED 28W
2376392;7324;0;LED 42W
2369658;7325;0;3x29W
2369679;7326;0;480W
2369638;7327;0;320W
2242622;7328;0;LED 3x29W
2242623;7328;1;LED 3x29W
2242624;7328;2;LED 3x29W
2242625;7329;0;LED 2x29W
2242626;7329;1;LED 2x29W
2242627;7329;2;LED 2x29W
2242628;7330;0;LED 1x29W
2242629;7330;1;LED 1x29W
2242630;7330;2;LED 1x29W
2369724;7331;0;87W
2243456;7332;0;Vilhelm Lauritzen
2380932;7333;0;E14 3x46W
2380933;7333;1;E14 3x46W
2380934;7333;2;E14 3x46W
2375353;7334;0;E14 3x46W
2375354;7334;1;E14 3x46W
2375355;7334;2;E14 3x46W
2375479;7335;0;E27 3x77W
2375480;7335;1;E27 3x77W
2375481;7335;2;E27 3x77W
2375836;7336;0;E27 3x77W
2375837;7336;1;E27 3x77W
2375838;7336;2;E27 3x77W
2375673;7337;0;E14 1x46W + E14 1x20W
2375674;7337;1;E14 1x46W + E14 1x20W
2375675;7337;2;E14 1x46W + E14 1x20W
2376103;7339;0;E27 1x77W + E14 1x20W
2376104;7339;1;E27 1x77W + E14 1x20W
2376105;7339;2;E27 1x77W + E14 1x20W
2247460;7340;0;LED 37W
2247461;7340;1;LED 37W
2247462;7340;2;LED 37W
2281242;7341;0;2950K
2262905;7342;0;Swarovski Elements clear -/- Swarovski Elements klar
2262906;7342;1;Swarovski Elements klar
2262907;7342;2;Swarovski Elements clear
2248900;7343;0;G24q-5
2249066;7344;0;GX24q-5
2249023;7345;0;G24q-5
2249085;7346;0;Gold matt
2249086;7346;1;Gold matt
2249087;7346;2;Gold matt
2249807;7347;0;Purple Grey
2249808;7347;1;Purple Grau
2249809;7347;2;Purple Grey
2381112;7348;0;E27 1x120W + 1x100W
2381113;7348;1;E27 1x120W + 1x100W
2252544;7349;0;LED 70W
2252883;7350;0;LED 35W
2253221;7351;0;LED 35W
2381017;7352;0;E14 8x15W
2304739;7353;0;E27 3x75W
2254244;7354;0;LED 1x9W
2254898;7355;0;LED 14x9W
2254899;7355;1;LED 14x9W
2254900;7355;2;LED 14x9W
2256206;7356;0;E27 3x23W + GU10 1x75W
2380888;7357;0;E14 2x18W
2376134;7358;0;E27 3x116W
2376135;7358;1;E27 3x116W
2376136;7358;2;E27 3x116W
2257855;7359;0;LED 35W
2258196;7360;0;LED 32W
2258536;7361;0;LED 22W
2258874;7362;0;LED 22W
2261229;7363;0;LED 1x32W, 3000K, 3216lm
2261230;7363;1;LED 1x32W, 3000K, 3216lm
2261231;7363;2;LED 1x32W, 3000K, 3216lm
2262248;7364;0;LED 1x60W, 3000K, 5837lm
2262249;7364;1;LED 1x60W, 3000K, 5837lm
2262250;7364;2;LED 1x60W, 3000K, 5837lm
2262879;7365;0;SPECTRA crystal clear + Swarovski Elements blue/bronze shade -/- SPECTRA Kristalle, klar + Swarovski Elemente blau/bronze
2262880;7365;1;klare SPECTRA Kristalle mit Swarovski Elementen in blau/bronze
2262881;7365;2;clear SPECTRA crystals with Swarovski Elements in blue/bronze shade
2262776;7366;0;OPTIC® KOLARZ® clear -/- OPTIC® KOLARZ® klar
2262777;7366;1;OPTIC® KOLARZ® klar
2262778;7366;2;OPTIC® KOLARZ® clear
2262965;7367;0;old rustic -/- Rustikal
2262966;7367;1;Rustikal
2262967;7367;2;old rustic
2263687;7368;0;LED dimmbar -/-  LED dimmable
2263688;7368;1;LED dimmbar
2263689;7368;2;LED dimmable
2369629;7369;0;2x400W
2380756;7370;0;E 27 2x77W
2380757;7370;1;E 27 2x77W
2380758;7370;2;E 27 2x77W
2265176;7371;0;E27 2x77W
2265177;7371;1;E27 2x77W
2265178;7371;2;E27 2x77W
2265831;7372;0;LED 7x9W
2265832;7372;1;LED 7x9W
2265833;7372;2;LED 7x9W
2380053;7373;0;black shade -/- schwarzer Schirm
2380054;7373;1;schwarzer Schirm
2380055;7373;2;black shade
2267208;7374;0;Mercedes Benz Style
2267535;7375;0;G9 7x40W
2369671;7376;0;41W
2372958;7377;0;RGB Farbwechsel
2372959;7377;2;RGB color change
2380352;7378;0;concrete look -/- Betonoptik
2380353;7378;1;Betonoptik
2380354;7378;2;concrete look
2269664;7379;0;LED 5x9W
2269665;7379;1;LED 5x9W
2269666;7379;2;LED 5x9W
2374256;7380;0;gold french -/- französisch gold
2374257;7380;1;französisch gold
2374258;7380;2;french gold
2271039;7381;0;LED 10x6W
2271040;7382;0;LED 7x6W
2271041;7383;0;LED 4x6W
2271042;7384;0;LED 5x6W
2316060;7385;0;satined steel / black
2316063;7385;1;Stahl matt / schwarz
2272967;7386;0;LED 53W
2273309;7387;0;LED 10x6,5W
2281237;7388;0;2700 - 4000K
2372560;7389;0;adjustable light colour -/- verstellbare Lichtfarbe
2372561;7389;1;verstellbare Lichtfarbe
2372562;7389;2;adjustable light colour
2274563;7390;0;R7s 10W
2275216;7391;0;LED 2x39W
2346064;7392;0;modernlight
2276082;7393;0;15° - 60° fokussierbar
2276083;7393;2;15° - 60° focussable
2276145;7394;0;LED 1x4,1W
2276802;7395;0;LED 10x3,5W + 19,2W
2277142;7396;0;grey matt -/- grau matt
2277143;7396;1;grau matt
2277144;7396;2;matt grey
2277865;7397;0;G4 10x1W LED
2278517;7398;0;G4 15x1W LED
2380304;7399;0;chrome/white -/- chrom/wei�
2380305;7399;1;chrom/wei�
2380306;7399;2;chrome/white
2375436;7400;0;E27 1x9W
2375735;7401;0;E27 1x11W
2375333;7402;0;E14 1x7W
2375334;7403;0;E14 1x9W
2280904;7404;0;Jordi Jan�
2280905;7404;1;Jordi Jan�
2281232;7405;0;2700K/3600K/6500K
2372929;7406;0;radial
2372833;7407;0;linear
2281836;7408;0;LED 96W RGBW
2281837;7409;0;LED 72W RGBW
2281838;7410;0;LED 48W RGBW
2281839;7411;0;LED 24W RGBW
2282489;7412;0;LED 3x11,2W
2282490;7412;1;LED 3x11,2W
2282491;7413;0;LED 2x11,2W
2282492;7413;1;LED 2x11,2W
2282493;7414;0;LED 1x11,2W
2282494;7414;1;LED 1x11,2W
2369564;7415;0;11,2W
2283325;7416;0;G9 10x48W
2283326;7417;0;G9 8x48W
2283977;7418;0;G9 9x48W
2375585;7419;0;G9 6x48W
2284964;7420;0;G9 8x48W
2376235;7421;0;G9 10x48W
2376237;7422;0;G9 12x48W
2376367;7423;0;G9 12x48W
2286103;7424;0;oval
2372720;7425;0;downward wide light, upward with adjustable cover -/- nach unten breit abstrahlend, nach oben mit verstellbarer Blende
2372721;7425;1;nach unten breit abstrahlend, nach oben mit verstellbarer Blende
2372722;7425;2;downward wide light, upward with adjustable cover
2287430;7426;0;LED 15,8W
2287431;7426;1;LED 15,8W
2369582;7427;0;15,8W
2346494;7428;0;Ber�hrungsdimmer
2346496;7429;0;Dimm-Taster
2380856;7430;0;E14 1x6W LED
2288923;7431;0;G4 12x1,8W 12V LED
2288924;7432;0;G4 18x1,8W 12V LED
2288925;7433;0;G4 24x1,8W 12V LED
2289624;7434;0;Giacobone&Roj - CMR Project
2289951;7435;0;LED 76W
2341921;7436;0;padded PET -/- wattiertes PET
2341922;7436;1;wattiertes PET
2341923;7436;2;padded PET
2290945;7437;0;LED 44W (up) + GU10 10W LED (down)
2373944;7438;0;anthracite-chrome -/- anthrazit-chrom
2373945;7438;1;anthrazit-chrom
2373946;7438;2;anthracite-chrome
2346116;7439;0;Shapes
2292531;7440;0;Phoenix Design
2292858;7441;0;silver -/- silber
2292859;7441;1;silber
2292860;7441;2;silver
2292861;7442;0;ros�
2292862;7443;0;gold
2292886;7444;0;ros�
2293005;7445;0;matte -/- matt
2293006;7445;1;matt
2293007;7445;2;matte
2293008;7446;0;high-gloss -/- gl�nzend
2293009;7446;1;gl�nzend
2293010;7446;2;high-gloss
2293729;7447;0;rose-white -/- ros�-wei�
2293730;7447;1;ros�-wei�
2293731;7447;2;rose-white
2374531;7448;0;rose
2294498;7449;0;�cru
2294499;7449;1;�cru
2294500;7449;2;�cru
2372626;7450;0;centralised -/- zentral
2372627;7450;1;zentral
2372628;7450;2;centralised
2295803;7451;0;Noidoi Design Studio
2342023;7452;0;Stoneware -/- Steinzeug
2342024;7452;1;Irdenware
2342025;7452;2;Stoneware
2296822;7453;0;Mads Sætter-Lassen
2297149;7454;0;Monica Armani
2297476;7455;0;Studio Odile Decq
2297803;7456;0;LED 40W +18W
2363451;7457;0;Base/ body with presence sensor
2363452;7457;1;Fu� / Body mit Anwesenheitsdimmer
2363453;7457;2;Base/ body with presence sensor
2302575;7458;0;yellow design, Professor G�nter Horntrich
2298959;7459;0;skin color / Hautfarben
2298960;7459;1;Hautfarben
2298961;7459;2;skin color
2380349;7460;0;concrete grey / Betongrau
2380350;7460;1;Betongrau
2380351;7460;2;concrete grey
2300405;7461;0;polycarbonate / Polykarbonat
2300406;7461;1;Polycarbonat
2300407;7461;2;polycarbonate
2301128;7462;0;raw copper / Kupfer pur
2301129;7462;1;Kupfer pur
2301130;7462;2;raw copper
2301851;7463;0;raw copper - white / Kupfer pur - Wei�
2301852;7463;1;Kupfer pur - Wei�
2301853;7463;2;raw copper - white
2368757;7464;0;Bernard-Albin Gras
2302901;7465;0;International Design Awards
2302902;7466;0;Delta Selection
2302903;7467;0;Interior Design - Best of Year
2302904;7468;0;A'Design Award & Competition
2302955;7469;0;Ichiro Iwasaki
2303280;7470;0;LED 2x4,5W
2303931;7471;0;LED 4,5W
2304271;7472;0;LED 4,5W
2376391;7473;0;LED 4,5W
2304724;7474;0;LED 4,5W
2304755;7475;0;Frost Produkt
2363593;7476;0;spike / Erdspie�
2363594;7476;1;Erdspie�
2363595;7476;2;spike
2305262;7477;0;"Marta Laudani & Marco Romanelli	"
2375438;7478;0;E27 25W
2375387;7479;0;E27 12W
2375773;7480;0;E27 25W
2307029;7481;0;LED RGB HUE E27
2376268;7482;0;GU10 35W
2308020;7483;0;GU10 35W
2375598;7484;0;GU10 35W
2333363;7485;0;GU10 35W
2375885;7486;0;Front LED 17W / backlite 2W
2376202;7487;0;Front LED 17W / backlite 2W
2309452;7488;0;Luca De Bona & Dario De Meo
2374430;7489;0;multicoloured -/- mehrfarbig
2374431;7489;1;mehrfarbig
2374432;7489;2;multicolored
2310499;7490;0;LED 4x8W
2310500;7490;1;LED 4x8W
2310501;7490;2;LED 4x8W
2310502;7491;0;LED 6x21W
2310503;7491;1;LED 6x21W
2310504;7491;2;LED 6x21W
2345984;7495;0;Eichholtz
2316719;7499;0;Rudy Ricciotti
2316722;7499;1;Rudy Ricciotti
2317709;7505;0;LED 22W
2317712;7505;1;LED 22W
2318732;7511;0;LED 40W
2318735;7511;1;LED 40W
2346005;7512;0;Henge
2319970;7513;0;Massimo Castagna
2320296;7514;0;GU10 1x5,3W LED
2381310;7515;0;9 m
2381311;7515;2;"9 m / 354.33"""
2346142;7516;0;Verpan
2333368;7517;0;LED 16W
2333369;7517;1;LED 16W
2321294;7518;0;LED 50W
2321295;7518;1;LED 50W
2372539;7519;0;Abstrahlwinkel 20°
2372540;7519;1;Abstrahlwinkel 20°
2372541;7519;2;beam angle 20°
2372545;7520;0;Abstrahlwinkel 32°
2372546;7520;1;Abstrahlwinkel 32°
2372547;7520;2;beam angle 32°
2368676;7521;0;Andreas Bozarth Fornell
